TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t,n1,n2,ChargeL_zscore,ChargeR_zscore
913792509750629.0,16.254551,87.0,913792509751184.0,23.703514,80.0,2.0,-0.1864195125564763,-555.0,3.1682515,-1.8434712,1.5342138311058486,-1.2773208048595648
106025511274783.0,17.845306,103.0,106025511274504.0,22.476521,96.0,2.0,-0.1148562787097916,279.0,6.556629,2.906811,-1.1605584728687188,1.557643755276506
408562117491476.0,26.204369,102.0,408562117492654.0,22.058399,97.0,15.0,0.0859041072820356,-1178.0,2.350709,1.4148679,0.913018872637261,-0.30750760798002696
240164842456884.0,26.830578,79.0,240164842458181.0,18.46508,72.0,25.0,0.1846865322058021,-1297.0,-0.3627434,7.1277094,0.7504410088538077,-1.0895033233842708
853967637744867.0,18.641537,79.0,853967637744988.0,27.473015,72.0,5.0,-0.1915117379867422,-121.0,-3.596038,0.33547413,0.37387983338763287,-0.6144885887225371
536727241705715.0,27.176594,95.0,536727241707342.0,17.507317,88.0,25.0,0.2163928085883082,-1627.0,11.604125,7.137699,1.5100189622180322,-1.0648193533346728
763514307854192.0,19.238396,103.0,763514307854193.0,24.84787,96.0,2.0,-0.1272385826461238,-1.0,5.514808,-0.38832575,0.8073357503440411,-1.5476824295960185
1647309313508172.0,24.381611,87.0,1647309313509162.0,16.201988,80.0,20.0,0.2015499660343085,-990.0,2.3659384,4.600627,0.4314522912417813,-0.13719186978943998
622602382267272.0,21.53894,103.0,622602382267921.0,19.831951,96.0,15.0,0.0412606293637717,-649.0,9.274845,2.1924524,-0.914928430559161,1.629613691051632
649273031127966.0,20.0037,86.0,649273031128974.0,21.893585,81.0,10.0,-0.0451075767797365,-1008.0,6.7881045,10.188616,0.8484407917736034,-0.9956293796902288
909257248671982.0,27.416882,95.0,909257248673493.0,15.084938,88.0,25.0,0.2901509629469985,-1511.0,11.66021,9.374958,-1.6768657377055363,0.5977439144666412
1533673780375124.0,20.743614,94.0,1533673780375704.0,25.512413,89.0,2.0,-0.103095732800398,-580.0,13.354191,13.618428,1.3618219657113402,-1.3028358101858426
782037181426397.0,18.501938,87.0,782037181427012.0,21.067703,80.0,10.0,-0.0648417558299303,-615.0,3.5222683,2.205974,-1.1781215191395935,1.4251948032433894
294297928599336.0,21.198414,94.0,294297928599782.0,25.362915,89.0,2.0,-0.08944119700707,-446.0,13.489501,13.031136,-0.7735215994443996,1.5561849111542836
1157009772135080.0,19.38702,79.0,1157009772135001.0,27.649025,72.0,5.0,-0.1756526298076295,79.0,-3.5367358,1.1718277,-1.4729650531333736,0.6977573432659532
1168868322029993.0,23.957867,78.0,1168868322030734.0,24.358089,73.0,2.0,-0.0082834333237657,-741.0,-4.3628454,10.651347,1.1727764802184326,-1.0562268228613279
667399534274648.0,17.568325,95.0,667399534274477.0,25.160309,88.0,2.0,-0.1776790711352953,171.0,11.610485,-2.9207973,-0.8395832731704806,1.5197839870101837
1564997725564015.0,27.854618,95.0,1564997725565225.0,14.948277,88.0,25.0,0.3015296278440979,-1210.0,11.690212,9.687746,0.7509812781168524,0.20972968394453537
754332751370277.0,32.000618,94.0,754332751371775.0,17.918594,89.0,28.0,0.2820962798851874,-1498.0,13.804699,-2.7665682,1.2648848439075562,-0.811385759281644
1182266247750617.0,21.653481,103.0,1182266247750811.0,21.577866,96.0,10.0,0.001749078047464,-194.0,9.628874,1.1447624,0.5891031872422168,-0.44397781164048444
1298588441031674.0,28.075459,79.0,1298588441032965.0,16.74678,72.0,25.0,0.252746833999078,-1291.0,0.6324008,9.08394,0.5346729744271981,-0.21169350979591725
173161760837707.0,18.109539,103.0,173161760837762.0,23.127987,96.0,2.0,-0.1216961463692074,-55.0,6.113671,2.079224,-0.9666535822724431,1.5704069599762025
740168868885537.0,21.4505,103.0,740168868885719.0,20.928452,96.0,10.0,0.0123185679532613,-182.0,9.480215,1.8080974,0.21135513748610305,-0.5850137383164544
1631144023914344.0,30.915768,78.0,1631144023915263.0,23.409626,73.0,20.0,0.1381700425403265,-919.0,-6.789919,3.8477595,0.7042211707483158,-1.1715670335139794
704080363177332.0,26.35725,95.0,704080363178603.0,17.672859,88.0,25.0,0.1972375539656284,-1271.0,11.372248,6.302715,1.491636805521707,-1.1091589744269044
832295999863854.0,22.312641,95.0,832295999864519.0,21.543259,88.0,10.0,0.0175434092106193,-665.0,10.050547,2.393038,0.39586672604357986,-0.5442947642319128
530027465812669.0,21.045483,79.0,530027465813096.0,23.782631,72.0,10.0,-0.0610587364884455,-427.0,-1.8211774,1.0944272,-0.41513269523673557,0.7713680035088674
1046231084986194.0,26.593307,94.0,1046231084987121.0,21.737061,89.0,15.0,0.1004802198071407,-927.0,16.73503,4.2745824,0.9092646165206123,-1.4743393264530915
1302420729874135.0,19.584629,79.0,1302420729874333.0,27.616814,72.0,2.0,-0.1701682086287066,-198.0,-3.502506,1.3246582,0.8773794430346649,-1.0898893073973663
1093657418227683.0,18.143543,95.0,1093657418227872.0,24.315796,88.0,5.0,-0.1453685607305379,-189.0,11.043059,-1.4781855,-1.2155057375310958,1.736259611809304
48032462235526.0,31.318939,94.0,48032462237124.0,16.498192,89.0,28.0,0.309946387205874,-1598.0,13.550022,-1.8341128,-0.8390437004299064,0.5637746896050441
79746651823884.0,25.416172,95.0,79746651825031.0,15.173309,88.0,25.0,0.2523526477217089,-1147.0,11.520242,8.349545,0.7048218052921488,-0.24131134973412244
1475636464703742.0,28.093197,79.0,1475636464705062.0,17.405087,72.0,25.0,0.234912376035984,-1320.0,-0.08072654,8.936104,0.6964626069480655,-0.2933399478144987
1770376170349350.0,22.288525,102.0,1770376170349520.0,28.160645,97.0,10.0,-0.11639676133423,-170.0,2.228635,12.020026,-0.4304299539106784,0.14457207358841628
718042022539340.0,15.785992,87.0,718042022539990.0,22.605865,80.0,5.0,-0.1776385289203385,-650.0,3.6904979,-0.48032123,0.05142545213595229,-5.116511229389374e-05
1481082618935186.0,26.267162,87.0,1481082618936046.0,18.752415,80.0,20.0,0.1669217593936966,-860.0,2.3223138,2.803827,0.2870536639415448,-0.07661664994030752
1738164961181502.0,20.123901,103.0,1738164961181362.0,23.901844,96.0,2.0,-0.0858121310610416,140.0,6.967775,-0.414478,-1.2369655948509395,1.1804309364663246
1142492026094798.0,24.695934,95.0,1142492026095755.0,21.104397,88.0,15.0,0.0784172717005037,-957.0,10.300834,2.749905,1.7471326242793035,-1.1989739453286883
1294526718922567.0,30.205425,79.0,1294526718924081.0,17.189629,72.0,28.0,0.2746235081829425,-1514.0,-0.11948317,11.221274,0.6370197540861411,0.28994271769630314
1678759741381632.0,24.012714,87.0,1678759741383109.0,13.242043,80.0,25.0,0.2891086096736585,-1477.0,0.9007966,6.823703,-0.7957193062347877,0.9548349772971632
384362592746873.0,27.277355,94.0,384362592748180.0,18.468155,89.0,15.0,0.192569718864212,-1307.0,14.669676,1.1915004,0.9933601857077078,-1.1916262132975766
551726077903978.0,19.718369,102.0,551726077904520.0,24.845451,97.0,2.0,-0.1150503255780137,-542.0,2.1167755,10.407748,-0.5553897999266582,0.8094096521207543
1777736891879109.0,28.999718,94.0,1777736891880038.0,21.811859,89.0,15.0,0.1414610493195281,-929.0,16.870188,2.578742,-1.76411260672388,0.5012338754104342
1532993633085697.0,21.992615,86.0,1532993633086422.0,23.349796,81.0,10.0,-0.029931822549092,-725.0,8.250769,9.796217,0.5917662248215588,-1.5036004235913152
373134498078336.0,18.814247,103.0,373134498078555.0,22.7533,96.0,2.0,-0.09476270033447,-219.0,7.12433,1.8510344,-0.9915719058330787,0.8392661003579652
1593835521700095.0,13.859974,87.0,1593835521700516.0,20.84647,80.0,2.0,-0.2013025592596003,-421.0,4.206394,0.18490766,0.5891031872422168,-0.09654190496784607
671604116478651.0,21.049496,86.0,671604116479412.0,24.992374,81.0,5.0,-0.0856367910339002,-761.0,8.245071,11.580561,-1.4448297244550947,0.4849816091620585
54794100106553.0,28.652069,87.0,54794100107931.0,13.827271,80.0,28.0,0.348988425903039,-1378.0,-1.1567119,6.4118214,1.3173947442710716,-1.1379168302874483
973857099545283.0,23.213444,87.0,973857099546154.0,17.028168,80.0,15.0,0.1537034848405177,-871.0,3.6772325,4.335131,1.4381190371432024,-1.1627300464990067
1342520739967089.0,21.800587,103.0,1342520739967829.0,20.736427,96.0,10.0,0.0250172708408728,-740.0,9.451146,1.7563381,1.0357804937359594,-0.0812779917227002
1027628993228017.0,25.793125,86.0,1027628993229777.0,17.721165,81.0,15.0,0.1855013605875219,-1760.0,8.61153,2.757246,0.3720916280313914,-0.8279014888601701
1567660419367053.0,28.805859,102.0,1567660419368473.0,20.382351,97.0,20.0,0.1712505496744037,-1420.0,2.7871065,-1.498859,0.46353574145769905,-0.31866430043127764
853435795933071.0,24.579536,79.0,853435795933788.0,21.434647,72.0,15.0,0.0683460792947253,-717.0,-1.251488,3.4441414,-0.6943397641133805,0.5897370854919557
946664331951152.0,33.138531,78.0,946664331952590.0,18.946613,73.0,28.0,0.2724753530488463,-1438.0,-3.4096887,-2.4619071,0.3061922440409645,-1.767700919775948
1258613592474725.0,17.9319,102.0,1258613592475028.0,24.728165,97.0,5.0,-0.1593121107527614,-303.0,4.4548035,12.700733,0.8131342999119641,-1.2726267129184854
1653235672375564.0,22.751896,87.0,1653235672376649.0,17.409702,80.0,20.0,0.1330174660878782,-1085.0,3.9283912,4.4377537,1.7503617024531042,-1.1973186002543441
111431694316602.0,28.938728,102.0,111431694318149.0,18.197636,97.0,28.0,0.2278727311253791,-1547.0,4.283891,-3.4630837,0.7686353366572212,-0.3126508449545257
981918854870426.0,22.260921,95.0,981918854870972.0,20.936283,88.0,15.0,0.0306649013672273,-546.0,10.112648,2.8860846,-1.3688611794552092,1.167866279603668
817985708689022.0,28.005421,95.0,817985708690293.0,16.062691,88.0,25.0,0.2710061642758827,-1271.0,11.753415,8.695404,-0.8808608199986001,1.2107926728661333
1174051250289409.0,25.545517,103.0,1174051250290359.0,19.582806,96.0,15.0,0.1321279100045441,-950.0,8.122083,4.423432,-0.5153539204894999,-0.9001500933962667
759950644977168.0,29.336594,102.0,759950644978626.0,18.36536,97.0,28.0,0.2299954840424357,-1458.0,4.291237,-3.787799,-1.0738342278774984,1.4554717401251698
379043938981664.0,19.022099,79.0,379043938982144.0,24.810219,72.0,2.0,-0.1320514237919153,-480.0,-2.887504,-0.70994234,1.3565290914570884,-1.2185579553991943
732786009353222.0,28.002209,94.0,732786009354115.0,18.96373,89.0,25.0,0.1924475309649403,-893.0,15.1993685,1.1572158,-0.43331912911881626,0.9105520841583712
1476879480703827.0,27.657974,94.0,1476879480705295.0,17.825813,89.0,25.0,0.2161684777918777,-1468.0,14.395692,0.9203343,0.7793743201092613,-1.0001670311411517
111386636717651.0,17.929893,95.0,111386636717671.0,22.586441,88.0,5.0,-0.1149301415078669,-20.0,9.722211,-0.6716006,0.9386042325505952,0.049485496786565546
1707996415342572.0,23.286854,95.0,1707996415343601.0,17.998459,88.0,20.0,0.1280938574935837,-1029.0,10.706553,5.110563,0.5458094400358057,-0.2399861379558281
1537200099700555.0,27.852249,86.0,1537200099702001.0,20.229359,81.0,20.0,0.1585406627831582,-1446.0,10.147484,1.8205979,-0.011518587011628174,-0.7496850451397796
633402181505023.0,20.07597,78.0,633402181505580.0,24.492718,73.0,2.0,-0.0990997984953023,-557.0,-3.343097,13.380091,-0.69059154452481,1.5221285474776085
1637020771124958.0,24.881287,94.0,1637020771125858.0,19.028763,89.0,15.0,0.1332843847820715,-900.0,16.462494,3.6664271,0.9735503901207656,-1.36856333178554
1718416238305261.0,25.950474,95.0,1718416238306224.0,18.531387,88.0,20.0,0.1667890423919089,-963.0,11.314741,5.5247464,-0.37749424614345667,0.5817568660212027
490512927403563.0,18.407322,79.0,490512927403883.0,27.046196,72.0,2.0,-0.1900595241054828,-320.0,-3.51181,-0.2246229,-1.2297466037912632,1.3918045544014357
489167390407205.0,27.061512,79.0,489167390407873.0,20.246346,72.0,20.0,0.1440599149511272,-668.0,-1.8580086,6.283688,-0.030047013426783283,0.6345027510592481
174686407094519.0,32.79549,78.0,174686407095984.0,19.255493,73.0,28.0,0.2601295157096264,-1465.0,-3.443459,-2.0217974,-1.058127646164987,1.354453290831153
1095425713630894.0,31.344681,79.0,1095425713632351.0,17.184692,72.0,28.0,0.2917818245869363,-1457.0,-0.3372404,12.130309,0.9543860386899335,-1.1637140133202697
1633037286478971.0,26.900993,79.0,1633037286479840.0,19.407433,72.0,20.0,0.1618184992942752,-869.0,-0.98002845,6.6214585,-1.0280980085407752,1.2920888011516178
936174427348807.0,30.364437,86.0,936174427350923.0,15.935303,81.0,28.0,0.3116461129155369,-2116.0,7.3935833,-2.8277488,0.7926876506127174,-1.0895033233842708
240818871634177.0,21.086269,87.0,240818871635295.0,16.918453,80.0,15.0,0.1096657410097619,-1118.0,3.9638987,5.191119,-0.7434299713203022,0.24596217870110296
923228845668966.0,30.849117,78.0,923228845670506.0,17.201843,73.0,28.0,0.2840166772942725,-1540.0,-5.487147,-1.4654192,-1.285847774013302,1.0802610671768567
1208165675250505.0,22.836765,87.0,1208165675251370.0,18.850109,80.0,15.0,0.0956333641136056,-865.0,4.4361663,3.1878986,0.9586222883562521,-1.2728600577991294
647590802288541.0,30.035534,95.0,647590802290163.0,15.089912,88.0,28.0,0.3312016461842836,-1622.0,11.800516,11.4953575,-0.7312775116012149,1.8186780178540776
525653596214652.0,26.78548,87.0,525653596215799.0,17.627686,80.0,20.0,0.2061954781606877,-1147.0,2.0263119,3.0264916,-0.16446029458819295,0.7432037442745228
1394509730026719.0,28.643425,103.0,1394509730028283.0,14.895336,96.0,25.0,0.3157666567498326,-1564.0,5.384882,9.42725,0.6218606390355382,-0.10494027378611914
1122001371409844.0,28.209641,103.0,1122001371410808.0,15.268555,96.0,25.0,0.2976454220869698,-964.0,5.5295844,9.166463,-1.2663151943696676,0.8043643732101851
462425408916761.0,19.898857,95.0,462425408917288.0,22.171394,88.0,10.0,-0.0540176715370678,-527.0,9.859896,0.9466118,-1.0712313234047866,1.5924083411347851
1529237227622546.0,28.454166,103.0,1529237227623583.0,16.428337,96.0,25.0,0.2679402483413191,-1037.0,5.821302,8.963351,0.15266243932503853,-0.22444326353758123
1568730673527218.0,21.422157,94.0,1568730673527577.0,26.704498,89.0,5.0,-0.1097591552955426,-359.0,13.256432,12.719433,-0.9183532315472054,0.8798201540005487
757296998136326.0,18.281982,86.0,757296998136921.0,24.175808,81.0,2.0,-0.1388161277353343,-595.0,5.3707957,12.642856,-1.0953941522589543,0.5277963009904316
1228291960919434.0,30.285351,95.0,1228291960921088.0,14.766663,88.0,28.0,0.34446158167313,-1654.0,11.855029,11.677189,-1.3016330627649937,1.001172358069296
1515194151040794.0,15.864334,87.0,1515194151041073.0,21.861824,80.0,5.0,-0.1589743116699028,-279.0,3.8558633,0.06357715,-0.565195907616379,0.9961919946518375
1136064032567441.0,17.533096,79.0,1136064032567542.0,24.550545,72.0,5.0,-0.1667500442749238,-101.0,-2.9733012,-2.0591636,-0.8289099950048364,0.9658524815739948
1526579028878108.0,25.956532,103.0,1526579028878921.0,20.1189,96.0,15.0,0.1266972819701397,-813.0,7.924536,4.8708916,0.3840632240822737,0.15814058129725303
1667278353531308.0,23.334805,78.0,1667278353531770.0,26.609604,73.0,5.0,-0.0655688807930433,-462.0,-3.834996,11.724849,-0.3875945184899371,0.6883808558690401
489502320245277.0,28.634651,94.0,489502320246537.0,16.909088,89.0,25.0,0.2574571885720669,-1260.0,13.662275,-0.12142046,0.557748531704726,-0.3403723922223346
918372059010963.0,30.620121,86.0,918372059012811.0,17.130173,81.0,28.0,0.2825102605650973,-1848.0,7.75036,-3.0800922,-0.2494655221219197,0.2004324402351598
30696297864494.0,23.057102,87.0,30696297865463.0,18.171928,80.0,15.0,0.1184886959504019,-969.0,4.381705,3.49553,0.08542898262921526,-0.6087450296428212
1431497372131945.0,29.190556,79.0,1431497372133181.0,15.979256,72.0,28.0,0.2924807391272738,-1236.0,0.8418396,9.879322,1.6787248306980123,-1.2694654453688057
1764062767706421.0,21.300022,86.0,1764062767707045.0,25.582413,81.0,5.0,-0.0913431864193914,-624.0,8.491079,11.994231,0.5093729565526622,-1.0979452616100822
1344752584304404.0,29.175014,102.0,1344752584305788.0,18.44701,97.0,28.0,0.2252740034736869,-1384.0,4.28598,-3.6597245,0.665565102325459,-0.4983945395958245
1103024966890127.0,25.304035,87.0,1103024966891127.0,17.669395,80.0,20.0,0.1776595445139007,-1000.0,2.4029362,3.002018,1.7866345031556516,-1.0309203073845477
502681050407283.0,19.770508,78.0,502681050407782.0,23.335087,73.0,2.0,-0.0826941143023313,-499.0,-3.2825384,13.452267,1.8537084562057036,-1.0871964840817618
341644283851942.0,20.855827,102.0,341644283852528.0,25.974682,97.0,5.0,-0.1093059868300812,-586.0,2.27841,11.1229725,0.7374420421587577,-0.1821940967708191
839717854576891.0,22.474854,86.0,839717854577899.0,23.649235,81.0,10.0,-0.025461337567014,-1008.0,8.596667,9.7612505,1.8141480694418226,-1.0623239082075835
1561221523911279.0,18.486324,79.0,1561221523911541.0,25.616699,72.0,10.0,-0.1616754252877405,-262.0,-3.1844447,-0.9740186,0.6522304117995701,-0.7229696880152002
1280935358527009.0,29.793606,102.0,1280935358528591.0,19.224453,97.0,28.0,0.2156175339378493,-1582.0,3.717771,-4.531271,0.5859439934896351,-1.4523636775620479
554021059174686.0,29.557194,87.0,554021059175932.0,13.609108,80.0,28.0,0.3694568508555585,-1246.0,-1.0614406,6.215928,0.18705393283443802,-0.27012944249368037
1547244743195037.0,19.208836,95.0,1547244743195381.0,26.533695,88.0,5.0,-0.1601323503502681,-344.0,13.666198,-1.6275047,0.7620016566470234,-1.1344821573951591
915410603868249.0,24.976864,102.0,915410603869520.0,16.620979,97.0,25.0,0.2008730356523534,-1271.0,5.5605984,-1.7079965,-0.44489672562548377,0.30684296922726984
585295778591214.0,27.937374,79.0,585295778592579.0,16.551331,72.0,25.0,0.2559310953195872,-1365.0,0.8079034,8.882582,-0.007414444440570557,-0.11847106033003939
110577161630643.0,16.992393,95.0,110577161630840.0,22.438187,88.0,5.0,-0.1381109281172125,-197.0,9.404574,-1.1352439,1.571746176609437,-0.9875020769175162
192479945139081.0,18.906513,79.0,192479945139225.0,27.081894,72.0,5.0,-0.1777704759375553,-144.0,-3.5511048,0.37533194,1.2590623804014753,-1.6383082593374345
585853620938144.0,21.857273,86.0,585853620938939.0,22.233471,81.0,10.0,-0.008532357721158,-795.0,7.9415627,8.946565,0.40623005170979815,-0.20968229915798392
1140067292808893.0,27.2645,95.0,1140067292810224.0,16.133087,88.0,25.0,0.2564984315833044,-1331.0,11.67507,8.284647,0.09834483097610391,-0.2018017922239469
939818809955679.0,20.152592,79.0,939818809955767.0,26.693245,72.0,5.0,-0.139620794906493,-88.0,-3.300759,1.2048762,0.30578292100239596,-0.2090533206639163
1014972310864814.0,31.349136,79.0,1014972310866836.0,16.747345,72.0,28.0,0.3035937494054919,-2022.0,-0.12268499,12.008308,1.2641699796785417,-1.3475970895711682
1542389342166721.0,25.941494,78.0,1542389342167591.0,23.912724,73.0,10.0,0.0406940491976024,-870.0,-6.2648144,7.043412,0.61292773834982,-0.3169332206149699
159387023096371.0,17.891834,86.0,159387023097075.0,23.74659,81.0,2.0,-0.1406094524615053,-704.0,5.082961,12.280718,1.1401659946664116,-0.7247981410711756
955871594696325.0,20.326893,86.0,955871594697009.0,24.195148,81.0,5.0,-0.0868840446914821,-684.0,7.5771976,11.388316,-1.1326634444428048,1.0206440818814464
1161078394945853.0,24.739948,95.0,1161078394946724.0,21.979897,88.0,20.0,0.0590766300701553,-871.0,10.272724,2.4846787,0.7853003332893079,-0.25449270378133887
1044614265842138.0,22.805763,78.0,1044614265842370.0,25.710918,73.0,5.0,-0.059879508245834,-232.0,-3.647035,12.146052,-0.6920918539265289,0.36280041670154856
1242781862926553.0,19.930397,103.0,1242781862926872.0,24.28614,96.0,2.0,-0.0985093653987421,-319.0,6.18838,-0.64879113,-0.6537234492840384,0.8670581189493769
284369895879210.0,26.910458,102.0,284369895880157.0,22.561211,97.0,20.0,0.0879138926968483,-947.0,1.7787368,1.1205887,-0.7150271780133054,0.38879614757140935
